ID;Host ID;Host Since;Neighbourhood;City;State;Zipcode;Latitude;Longitude;Property Type;Room Type;Bathrooms;Bedrooms;Beds;Bed Type;Square Feet;Cleaning Fee;Availability 365;Review Scores Location;Cancellation Policy;Accommodates;Reviews per Month;Minimum Nights;Price;Monthly Price;Weekly Price;Occupancy
17362722;23849920;2014-11-17;Malasana;Madrid;Comunidad de Madrid;28004;40.42444702720922;-3.704428223082856;Apartment;Entire home/apt;2.0;4.0;4.0;Real Bed;;60.0;117.0;10.0;strict;10.0;3.85;1.0;300.0;;;0.3948717948717949
6999084;36694694;2015-06-25;Universidad;Madrid;Comunidad de Madrid;28015;40.42433184466714;-3.707629261924959;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;25.0;77.0;10.0;strict;2.0;0.89;3.0;70.0;2500.0;;0.4161038961038961
737480;2960080;2012-07-16;Malasana;Madrid;Madrid;28004;40.42405874456748;-3.7051719274144097;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;25.0;217.0;9.0;strict;5.0;1.4;2.0;55.0;;;0.15483870967741933
18071532;23137828;2014-10-30;Universidad;Madrid;Comunidad de Madrid;28015;40.425779627390725;-3.7119994854603;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;282.0;;flexible;2.0;;1.0;35.0;;;0.0
8913498;37291567;2015-07-02;Sol;Madrid;Comunidad de Madrid;28013;40.41703247215506;-3.70728218012518;Apartment;Entire home/apt;2.0;3.0;5.0;Real Bed;;35.0;301.0;10.0;strict;8.0;0.08;2.0;168.0;;;0.006378737541528239
760104;4016186;2012-10-30;Sol;Madrid;Madrid;28013;40.41702436796732;-3.7065526932652295;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;319.0;10.0;strict;4.0;1.22;5.0;99.0;1495.0;497.0;0.2294670846394984
10555639;52766867;2015-12-30;Sol;Madrid;Comunidad de Madrid;28013;40.4189394326398;-3.700673920380284;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;327.0;10.0;flexible;4.0;2.75;1.0;65.0;;;0.10091743119266056
10717137;55376811;2016-01-20;Sol;Madrid;Comunidad de Madrid;28012;40.41706551607143;-3.7032481354084;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;0.0;90.0;10.0;moderate;6.0;5.43;2.0;125.0;;;1.448
10914059;35712072;2015-06-13;Sol;Madrid;Comunidad de Madrid;28013;40.41966878909542;-3.701624233034315;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;332.0;;strict;4.0;;3.0;95.0;;;0.0
1685502;4118311;2012-11-11;Sol;Madrid;Community of Madrid;;40.41745043904952;-3.704388732061684;House;Private room;1.0;1.0;1.0;Real Bed;;0.0;335.0;10.0;flexible;2.0;0.13;1.0;65.0;1000.0;400.0;0.0046567164179104475
7131604;6903368;2013-06-13;Sol;Madrid;Comunidad de Madrid;28013;40.41619432585278;-3.702814566580833;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;30.0;321.0;10.0;strict;2.0;3.84;3.0;69.0;2100.0;;0.43065420560747664
16144253;105344430;2016-11-27;Sol;Madrid;Comunidad de Madrid;28013;40.41746046026665;-3.7065536748257975;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;77.0;10.0;moderate;2.0;3.21;2.0;39.0;;;1.0005194805194804
7192263;37291567;2015-07-02;Sol;Madrid;Comunidad de Madrid;28013;40.41718158265862;-3.70795909638614;Apartment;Entire home/apt;2.0;3.0;5.0;Real Bed;;35.0;272.0;10.0;strict;8.0;1.38;2.0;177.0;;;0.12176470588235293
4353849;1803498;2012-02-24;Sol;Madrid;Comunidad de Madrid;28013;40.41772428479354;-3.700719135320293;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;40.0;309.0;10.0;moderate;6.0;0.04;3.0;275.0;2650.0;910.0;0.004660194174757281
6034687;30750005;2015-04-07;Sol;Madrid;Madrid;28013;40.41843363991722;-3.7074227081526425;Apartment;Private room;5.0;1.0;1.0;Real Bed;;0.0;10.0;;strict;1.0;;4.0;20.0;1092.0;273.0;0.0
15202177;28786243;2015-03-05;Sol;Madrid;Comunidad de Madrid;28012;40.414259322253656;-3.7060047878357305;Other;Entire home/apt;2.0;3.0;3.0;Real Bed;;42.0;106.0;10.0;strict;5.0;5.81;2.0;135.0;;;1.3154716981132075
16444270;364585;2011-01-27;Sol;Madrid;Comunidad de Madrid;28012;40.416332744253936;-3.70291875052446;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;50.0;354.0;10.0;flexible;6.0;0.3;3.0;110.0;;;0.030508474576271184
944555;5114074;2013-02-17;Sol;Madrid;Community of Madrid;28013;40.41547663182744;-3.7051344640634416;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;15.0;63.0;10.0;flexible;3.0;2.87;3.0;63.0;1250.0;350.0;1.64
7143136;37291567;2015-07-02;Sol;Madrid;Comunidad de Madrid;28013;40.41647109666022;-3.707022789977191;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;0.0;244.0;8.0;strict;4.0;0.07;2.0;91.0;;;0.006885245901639345
16139533;4326117;2012-12-04;Sol;Madrid;Comunidad de Madrid;28013;40.417225572477015;-3.707476330999443;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;30.0;298.0;10.0;flexible;5.0;1.97;3.0;120.0;;;0.23798657718120805
16038478;24439322;2014-12-03;Sol;Madrid;Comunidad de Madrid;28013;40.41853658806066;-3.702550986003313;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;39.0;94.0;10.0;moderate;4.0;4.06;1.0;87.0;;;0.5182978723404256
4339046;21514948;2014-09-19;Sol;Madrid;Community of Madrid;28012;40.414867702662775;-3.707529145901833;Apartment;Entire home/apt;2.0;2.0;4.0;Real Bed;;60.0;298.0;9.0;strict;6.0;0.22;2.0;130.0;2310.0;;0.01771812080536913
17934695;31092953;2015-04-12;Sol;Madrid;Comunidad de Madrid;28012;40.41574722664916;-3.701694904557161;Apartment;Private room;1.0;1.0;1.0;Real Bed;;30.0;143.0;;flexible;2.0;;1.0;39.0;;;0.0
16198203;9285245;2013-10-07;Sol;Madrid;Comunidad de Madrid;28012;40.41485865476473;-3.704459048014035;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;45.0;41.0;10.0;strict;2.0;2.07;3.0;70.0;;;1.8175609756097557
16259768;4318123;2012-12-03;Sol;Madrid;Comunidad de Madrid;28013;40.41848548900796;-3.703397358291018;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;63.0;10.0;moderate;4.0;0.62;2.0;82.0;;;0.23619047619047617
4302977;8276432;2013-08-20;Sol;Madrid;Comunidad de Madrid;28013;40.41944865959525;-3.7006909012433176;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;20.0;275.0;10.0;moderate;3.0;6.14;2.0;69.0;;;0.5358545454545454
4402508;18581320;2014-07-21;Sol;Madrid;Comunidad de Madrid;28013;40.41885700415767;-3.7036685475403055;Condominium;Private room;2.0;1.0;1.0;Real Bed;;10.0;21.0;10.0;strict;2.0;4.29;2.0;20.0;;;4.902857142857143
16188253;105709657;2016-11-30;Sol;Madrid;Madrid;28005;40.41535653035846;-3.703123623386508;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;20.0;57.0;9.0;moderate;4.0;1.22;3.0;45.0;;;0.7705263157894737
1086861;5973354;2013-04-17;Imperial;Madrid;Community of Madrid;28005;40.41283128396538;-3.717930880399834;House;Private room;1.0;1.0;1.0;Real Bed;;10.0;280.0;9.0;moderate;2.0;0.75;2.0;22.0;550.0;150.0;0.06428571428571428
15855225;102739961;2016-11-06;Imperial;Madrid;Comunidad de Madrid;28005;40.411960322558045;-3.7204053635112606;Apartment;Private room;1.0;1.0;1.0;Real Bed;;10.0;72.0;9.0;moderate;2.0;0.72;3.0;23.0;;;0.36000000000000004
11254051;53909540;2016-01-09;Imperial;Madrid;Comunidad de Madrid;28005;40.40559859573052;-3.712660345505284;Apartment;Entire home/apt;1.0;3.0;4.0;Real Bed;;25.0;254.0;10.0;moderate;5.0;7.04;1.0;110.0;1850.0;550.0;0.3325984251968504
11155957;57979361;2016-02-09;Imperial;Madrid;Comunidad de Madrid;;40.40325042577842;-3.714197217637506;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;30.0;194.0;10.0;flexible;3.0;2.3;2.0;60.0;;;0.2845360824742268
15642904;27864868;2015-02-16;Acacias;Madrid;Comunidad de Madrid;28005;40.40479531163243;-3.710049498585271;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;10.0;212.0;10.0;strict;3.0;1.49;1.0;60.0;;;0.08433962264150943
1335752;7242830;2013-07-02;Acacias;Madrid;Community of Madrid;28005;40.40512862623406;-3.7077258169302967;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;538.0;0.0;281.0;9.0;moderate;4.0;0.16;2.0;60.0;1100.0;360.0;0.013665480427046264
12208039;41907622;2015-08-19;Acacias;Madrid;Comunidad de Madrid;28005;40.40173131808738;-3.7058038103572906;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;1.0;;1.0;30.0;;;0.0
15911968;103024185;2016-11-08;Arganzuela;Madrid;Comunidad de Madrid;28005;40.40469941109771;-3.7072305396706335;Apartment;Private room;0.0;1.0;2.0;Real Bed;;0.0;288.0;10.0;moderate;2.0;0.91;2.0;22.0;;;0.07583333333333334
15019446;9536395;2013-10-20;Acacias;Madrid;Comunidad de Madrid;28005;40.40128802666853;-3.7022358354030342;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;70.0;9.0;9.0;moderate;2.0;0.95;5.0;60.0;;;6.333333333333333
13829247;66597272;2016-04-10;Acacias;Madrid;Comunidad de Madrid;28005;40.40248852546486;-3.707082800522683;Apartment;Entire home/apt;3.0;4.0;7.0;Real Bed;;40.0;0.0;10.0;strict;8.0;0.61;7.0;140.0;;;5.124000512400051e-06
14378396;88256983;2016-08-06;La Chopera;Madrid;Comunidad de Madrid;28045;40.39091160989936;-3.69600531167832;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;354.0;10.0;flexible;2.0;0.97;1.0;19.0;;;0.03288135593220339
2073058;3276326;2012-08-16;La Chopera;Madrid;Community of Madrid;28045;40.396748541425794;-3.698464786683197;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;365.0;9.0;strict;2.0;0.44;2.0;50.0;;;0.02893150684931507
13429956;76581821;2016-06-08;Chopera;Madrid;Community of Madrid;28045;40.39315068156361;-3.701238959922492;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;83.0;;flexible;1.0;;1.0;23.0;;;0.0
11218525;5675916;2013-03-29;La Chopera;Madrid;Comunidad de Madrid;28045;40.394055973668586;-3.7002547313428;Apartment;Private room;2.0;1.0;5.0;Real Bed;;10.0;194.0;9.0;moderate;5.0;2.11;1.0;17.0;;;0.13051546391752578
13745484;34198397;2015-05-25;Legazpi;Madrid;Comunidad de Madrid;28045;40.38835160694829;-3.691958604106545;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;179.0;;flexible;1.0;;2.0;38.0;;;0.0
13647904;11634435;2014-01-25;Delicias;Madrid;Comunidad de Madrid;28045;40.3946892547262;-3.693656986799777;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;364.0;10.0;flexible;1.0;0.11;1.0;22.0;;;0.0036263736263736266
2010818;10347012;2013-11-30;Delicias;Delicias Madrid;Madrid;28045;40.39826167625485;-3.695089591534874;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;0.0;154.0;9.0;moderate;4.0;3.38;3.0;55.0;;350.0;0.7901298701298701
16810981;111803297;2017-01-16;Delicias;Madrid;Comunidad de Madrid;28045;40.40007424603208;-3.6950659320009858;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;35.0;313.0;10.0;moderate;6.0;3.75;2.0;90.0;;;0.28753993610223644
17782787;120936782;2017-03-15;Palos de Moguer;Madrid;Comunidad de Madrid;28045;40.40619440532628;-3.6965853979811216;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;10.0;211.0;8.0;moderate;3.0;1.0;5.0;65.0;;;0.2843601895734597
14814643;77081208;2016-06-11;Palos de Moguer;Madrid;Comunidad de Madrid;28012;40.40601688492645;-3.694303126935128;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;90.0;;flexible;1.0;;1.0;45.0;;;0.0
13140785;43614348;2015-09-07;Palos de Moguer;Madrid;Comunidad de Madrid;28045;40.403805736835615;-3.6928700709489175;House;Entire home/apt;1.0;3.0;2.0;Real Bed;;15.0;173.0;9.0;moderate;2.0;0.37;5.0;60.0;950.0;380.0;0.12832369942196534
2597023;13066159;2014-03-12;Palos do Moguer;Madrid;Community of Madrid;28012;40.40420631492252;-3.6964338722792167;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;284.0;9.0;moderate;3.0;0.81;1.0;75.0;;490.0;0.03422535211267606
11657029;49397122;2015-11-19;Palos do Moguer;Madrid;Comunidad de Madrid;28045;40.40179463723263;-3.69223400497245;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;10.0;316.0;9.0;strict;3.0;7.56;1.0;49.0;1380.0;322.0;0.2870886075949367
11641374;52293825;2015-12-26;Palos de Moguer;Madrid;Community of Madrid;28045;40.40257042215785;-3.695889181973992;Apartment;Private room;1.0;1.0;1.0;Real Bed;;15.0;337.0;8.0;moderate;2.0;0.19;3.0;45.0;;;0.02029673590504451
10899497;25929486;2015-01-11;Palos de Moguer;Madrid;Comunidad de Madrid;;40.40305004434075;-3.6958901651390574;House;Private room;1.5;1.0;1.0;Real Bed;;0.0;365.0;;flexible;2.0;;1.0;35.0;;;0.0
2207960;11262545;2014-01-13;Palos do Moguer;Madrid;Comunidad de Madrid;28045;40.40466423907899;-3.696638982098909;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;362.0;10.0;moderate;1.0;2.23;1.0;28.0;;;0.07392265193370165
12016892;28608614;2015-03-02;Palos de Moguer;Madrid;Comunidad de Madrid;28045;40.40237320391058;-3.689380653152561;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;0.0;74.0;10.0;moderate;2.0;6.59;1.0;40.0;;;1.0686486486486486
14082107;84654920;2016-07-19;Pacifico;Madrid;Comunidad de Madrid;28007;40.40306561839686;-3.6814146480942367;Apartment;Private room;3.0;1.0;1.0;Real Bed;;5.0;126.0;;moderate;1.0;;3.0;27.0;;;0.0
11737749;1714541;2012-02-07;Pacifico;Madrid;Comunidad de Madrid;28007;40.404869973870376;-3.676198550634636;Apartment;Private room;1.0;1.0;3.0;Real Bed;;10.0;137.0;10.0;moderate;3.0;1.32;1.0;18.0;;;0.11562043795620437
15508286;87501614;2016-08-02;Pacifico;Madrid;Comunidad de Madrid;28007;40.40261902827803;-3.6827783935896905;Apartment;Entire home/apt;2.0;2.0;2.0;Real Bed;;30.0;108.0;10.0;strict;6.0;3.82;1.0;78.0;;;0.4244444444444444
18028886;31893638;2015-04-25;Pacifico;Madrid;Comunidad de Madrid;28007;40.40298392689623;-3.676512530171832;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;15.0;288.0;;strict;3.0;;3.0;49.0;;;0.0
16891684;35398617;2015-06-09;Pacifico;Madrid;Comunidad de Madrid;28007;40.40434475860528;-3.6745934395002022;Apartment;Private room;0.5;1.0;1.0;Real Bed;;0.0;224.0;10.0;flexible;2.0;0.73;2.0;30.0;;;0.07821428571428571
9773489;50379965;2015-12-02;Estrella;Madrid;Comunidad de Madrid;;40.41818398213494;-3.668061388856868;House;Private room;1.0;1.0;1.0;Real Bed;;0.0;365.0;10.0;flexible;2.0;0.25;1.0;45.0;;;0.00821917808219178
17033161;12327161;2014-02-17;Estrella;Madrid;Comunidad de Madrid;28007;40.41956679445455;-3.664913727045007;Apartment;Private room;1.0;1.0;1.0;Real Bed;;0.0;144.0;10.0;flexible;2.0;0.71;1.0;28.0;;;0.059166666666666666
12204859;4424222;2012-12-17;El Trentaiseis;Madrid;Comunidad de Madrid;28009;40.41187539923416;-3.66957098362788;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;50.0;316.0;10.0;strict;4.0;0.78;3.0;140.0;;;0.08886075949367088
6568035;16987500;2014-06-19;Ibiza;Madrid;Comunidad de Madrid;28009;40.42032673323528;-3.675167199501826;Condominium;Entire home/apt;1.0;2.0;3.0;Real Bed;;20.0;110.0;10.0;flexible;4.0;2.33;2.0;95.0;;500.0;0.5083636363636364
12787732;67418419;2016-04-16;Jeronimos;Madrid;Comunidad de Madrid;28014;40.40812854979748;-3.684410317481149;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;317.0;9.0;flexible;2.0;1.79;2.0;65.0;;;0.1355205047318612
10488687;1895769;2012-03-10;Jeronimos;Madrid;Comunidad de Madrid;;40.40796003396345;-3.69030514952423;Condominium;Private room;1.0;1.0;1.0;Pull out Sofa;;20.0;344.0;10.0;moderate;2.0;1.7;3.0;35.0;;;0.17790697674418604
7268832;38059448;2015-07-10;Jeronimos;Madrid;Comunidad de Madrid;28014;40.41320944133764;-3.689551878750387;Apartment;Entire home/apt;1.0;1.0;4.0;Real Bed;;0.0;355.0;10.0;flexible;4.0;0.31;2.0;130.0;3300.0;890.0;0.02095774647887324
14435238;74116207;2016-05-26;Jeronimos;Madrid;Comunidad de Madrid;28014;40.41462829507097;-3.6913470483552295;Other;Entire home/apt;2.0;2.0;2.0;Real Bed;;0.0;47.0;10.0;moderate;5.0;2.08;2.0;100.0;;;1.0621276595744682
11382556;59692230;2016-02-21;Cortes;Madrid;Comunidad de Madrid;28014;40.41297949958444;-3.699493855319904;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;0.0;;flexible;2.0;;10.0;45.0;;;0.0
3187475;12000147;2014-02-06;Cortes;Madrid;Comunidad de Madrid;28012;40.41462741795112;-3.7013024142137225;Apartment;Entire home/apt;2.0;1.0;3.0;Real Bed;;0.0;195.0;;strict;4.0;;2.0;98.0;;;0.0
8394827;30348413;2015-03-31;Cortes;Madrid;Comunidad de Madrid;28014;40.41252166621581;-3.695829640146387;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;30.0;216.0;10.0;strict;4.0;3.86;2.0;45.0;;;0.4288888888888889
4692716;21514948;2014-09-19;Cortes;Madrid;Comunidad de Madrid;28014;40.41170071869479;-3.6963583293934663;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;50.0;328.0;9.0;strict;6.0;0.35;2.0;100.0;1800.0;;0.02560975609756097
169719;805726;2011-07-11;Cortes;Madrid;Madrid;28014;40.41515253308008;-3.700027336078485;Apartment;Private room;1.0;1.0;1.0;Real Bed;;12.0;341.0;9.0;moderate;6.0;0.83;2.0;20.0;480.0;140.0;0.058416422287390024
15576089;99018982;2016-10-10;Cortes;Madrid;Comunidad de Madrid;28014;40.414059795622926;-3.6963238411234793;Apartment;Entire home/apt;1.0;0.0;2.0;Real Bed;;49.0;240.0;9.0;strict;4.0;1.08;2.0;82.0;;;0.10800000000000001
10681391;55149356;2016-01-18;Justicia;Madrid;Comunidad de Madrid;28004;40.42106823589967;-3.7003911654049735;Apartment;Private room;1.0;1.0;1.0;Real Bed;;15.0;342.0;9.0;strict;2.0;0.83;2.0;45.0;;;0.05824561403508771
17923397;57672227;2016-02-06;Justicia;Madrid;Comunidad de Madrid;28004;40.42195704822832;-3.700187190605116;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;2.0;;flexible;1.0;;2.0;100.0;;;0.0
17260294;54310958;2016-01-12;Justicia;Madrid;Comunidad de Madrid;28004;40.42265601959272;-3.6948963191550135;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;35.0;248.0;10.0;strict;5.0;2.5;2.0;149.0;;;0.24193548387096775
12867463;69330262;2016-04-28;Justicia;Madrid;Comunidad de Madrid;28004;40.42351467045216;-3.6976709985603904;Apartment;Private room;2.0;1.0;1.0;Real Bed;;0.0;307.0;10.0;flexible;2.0;0.73;1.0;60.0;;;0.028534201954397393
15975417;100153050;2016-10-18;Justicia;Madrid;Comunidad de Madrid;28004;40.4228756108208;-3.6987483063199416;Apartment;Entire home/apt;1.0;2.0;2.0;Real Bed;;15.0;318.0;10.0;flexible;4.0;2.62;2.0;70.0;;;0.19773584905660377
10068669;48894012;2015-11-12;Justicia;Madrid;Comunidad de Madrid;28004;40.42624479513018;-3.7002991032885024;Apartment;Entire home/apt;1.0;0.0;1.0;Real Bed;;30.0;263.0;10.0;strict;2.0;2.54;2.0;35.0;;;0.23178707224334602
1864170;534128;2011-04-25;Justicia;Madrid;Community of Madrid;28004;40.4265419337887;-3.7003289806804394;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;280.0;;moderate;4.0;;3.0;185.0;4368.0;;0.0
14346661;87890751;2016-08-04;Justicia;Madrid;Comunidad de Madrid;28004;40.42014826567578;-3.7014953640158654;Other;Private room;1.0;1.0;4.0;Real Bed;;0.0;336.0;10.0;flexible;4.0;0.31;2.0;45.0;;;0.02214285714285714
3481801;9145004;2013-09-30;Justicia;Madrid;Community of Madrid;28004;40.42276745221925;-3.698998610040592;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;30.0;305.0;10.0;moderate;4.0;3.11;3.0;55.0;1600.0;420.0;0.36708196721311476
4889543;14460614;2014-04-19;Justicia;Madrid;Comunidad de Madrid;28004;40.42514380436948;-3.699665647193311;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;312.0;10.0;moderate;2.0;4.33;2.0;55.0;1100.0;350.0;0.3330769230769231
5485367;4618187;2013-01-07;Malasana;Madrid;Comunidad de Madrid;28004;40.42323730678716;-3.707723290641821;Apartment;Private room;1.0;1.0;2.0;Real Bed;;0.0;363.0;;moderate;2.0;;3.0;22.0;;;0.0
10536601;22474892;2014-10-13;Malasana;Madrid;Comunidad de Madrid;28015;40.426711003802666;-3.70942159913034;House;Private room;1.0;1.0;1.0;Real Bed;;0.0;23.0;;flexible;2.0;;4.0;30.0;;420.0;0.0
17034890;113668394;2017-01-28;Malasana;Madrid;Comunidad de Madrid;28004;40.423592078648106;-3.705433537690162;Apartment;Private room;2.0;1.0;2.0;Real Bed;;30.0;172.0;10.0;flexible;2.0;1.33;4.0;25.0;;;0.37116279069767444
14772349;25605008;2015-01-04;Universidad;Madrid;Comunidad de Madrid;28004;40.42484483132347;-3.704789601701;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;;50.0;44.0;10.0;strict;6.0;2.51;3.0;89.0;;;2.0536363636363633
6116093;7271043;2013-07-03;Universidad;Madrid;Comunidad de Madrid;28004;40.4248798982178;-3.7052617103072607;Apartment;Entire home/apt;1.0;1.0;3.0;Real Bed;;0.0;345.0;10.0;flexible;3.0;2.76;1.0;55.0;;;0.09599999999999999
16674281;29226090;2015-03-12;Universidad;Madrid;Comunidad de Madrid;;40.42613819276308;-3.711383479841697;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;40.0;330.0;10.0;moderate;4.0;3.33;2.0;200.0;;;0.2421818181818182
5737938;13732037;2014-03-31;Malasana;Madrid;Comunidad de Madrid;28004;40.4239183250397;-3.702844878860325;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;20.0;279.0;10.0;moderate;4.0;0.93;2.0;65.0;1300.0;500.0;0.08
799903;4211321;2012-11-21;Malasana;Madrid;Madrid;28004;40.42900363977635;-3.70349825270182;Apartment;Entire home/apt;1.0;2.0;3.0;Real Bed;753.0;0.0;281.0;10.0;strict;4.0;0.58;3.0;105.0;1304.0;550.0;0.07430604982206404
13410816;34217435;2015-05-25;Malasana;Madrid;Comunidad de Madrid;28004;40.42124655377843;-3.701551423111221;Apartment;Entire home/apt;1.0;2.0;5.0;Real Bed;;35.0;221.0;10.0;strict;4.0;0.52;1.0;89.0;;;0.02823529411764706
17244583;5387587;2013-03-09;Universidad;Madrid;Community of Madrid;28004;40.42629900025189;-3.70362241185756;Apartment;Private room;1.0;1.0;1.0;Real Bed;;5.0;305.0;10.0;flexible;1.0;1.67;1.0;50.0;;;0.06570491803278689
599977;2960080;2012-07-16;Malasana;Madrid;Madrid;28015;40.42469188063019;-3.7087970590314976;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;15.0;274.0;10.0;strict;3.0;3.79;2.0;37.0;;;0.33197080291970804
15514855;44904502;2015-09-23;Malasana;Madrid;Comunidad de Madrid;28004;40.42209497508261;-3.7021238892832655;Loft;Entire home/apt;1.0;0.0;1.0;Real Bed;;20.0;222.0;10.0;flexible;2.0;5.89;1.0;50.0;;;0.31837837837837835
840517;4084426;2012-11-07;Malasana;Madrid;Community of Madrid;28004;40.42128320379456;-3.7017145211181166;Apartment;Entire home/apt;1.0;1.0;1.0;Real Bed;;0.0;327.0;9.0;flexible;3.0;0.62;1.0;70.0;1150.0;535.0;0.02275229357798165
14587450;76985063;2016-06-10;El Trentaiseis;Madrid;Comunidad de Madrid;28009;40.414308562465074;-3.6759081226224497;Condominium;Private room;1.0;1.0;1.0;Real Bed;;10.0;363.0;;moderate;1.0;;2.0;40.0;;;0.0
17009161;114024497;2017-01-30;Recoletos;Madrid;Comunidad de Madrid;28001;40.42585636020002;-3.682556500719501;Apartment;Private room;2.0;2.0;3.0;Real Bed;;0.0;91.0;;flexible;4.0;;1.0;60.0;;;0.0
14720850;58819808;2016-02-15;Recoletos;Madrid;Comunidad de Madrid;28001;40.421373883118086;-3.688666170576745;Apartment;Entire home/apt;1.0;1.0;2.0;Real Bed;;70.0;354.0;;strict;4.0;;7.0;130.0;;;0.0
6547415;32046323;2015-04-27;Recoletos;Madrid;Comunidad de Madrid;28001;40.425118653682624;-3.684782249429348;Apartment;Entire home/apt;2.0;2.0;3.0;Real Bed;;250.0;311.0;10.0;strict;4.0;0.3;30.0;260.0;3195.0;;0.34726688102893893
